source_section,trade_lens,setup_id,symbol,timeframe,side,entry_timestamp,stop_timestamp,ladder_step,ladder_risk_pct,scenario,quality_score,stop_distance_points,stop_distance_pct,stop_distance_atr,primary_reason,secondary_flags,duplicate_cluster_exposure,high_noise_session,mfe_after_sl_points,mfe_after_sl_r,mae_after_sl_points,mae_after_sl_r,bars_to_recovery,bars_to_tp_if_survived,would_reach_tp_if_survived,stop_overshoot_points,stop_overshoot_r,would_survive_fixed_widen_10,would_survive_fixed_widen_20,would_survive_atr_floor_025,would_survive_1bar_delay,would_reach_tp_fixed_widen_10,would_reach_tp_atr_floor_025,recommended_action,notes
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-short-202604080555,USD_JPY,5m,short,2026-04-08T05:55:00+00:00,2026-04-08T08:30:00+00:00,0,0.07,scenario1,,0.209061,0.1321,3.2305,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.314,1.502,0.336,1.6072,43,51,True,0.012939,0.0619,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0619; mfe_after_sl_r=1.502
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604080615,SPX500_USD,5m,long,2026-04-08T06:15:00+00:00,2026-04-08T07:40:00+00:00,2,0.45,scenario1,,16.061299,0.236,3.5025,insufficient_reward_after_survival,,False,False,10.8,0.6724,56.2,3.4991,16,,False,0.138701,0.0086,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0086; mfe_after_sl_r=0.6724
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-short-202604080630,USD_JPY,5m,short,2026-04-08T06:30:00+00:00,2026-04-08T08:30:00+00:00,1,0.2,scenario1,,0.29534,0.1868,3.8427,insufficient_reward_after_survival,,False,False,0.204,0.6907,0.446,1.5101,44,,False,0.03666,0.1241,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1241; mfe_after_sl_r=0.6907
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604080635,NZD_USD,5m,long,2026-04-08T06:35:00+00:00,2026-04-08T07:05:00+00:00,1,0.2,scenario1,,0.001443,0.2469,2.9449,insufficient_reward_after_survival,,False,False,0.00136,0.9425,0.00334,2.3146,67,,False,0.000317,0.2197,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.2197; mfe_after_sl_r=0.9425
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604080640,EUR_USD,5m,long,2026-04-08T06:40:00+00:00,2026-04-08T07:10:00+00:00,1,0.2,scenario1,,0.002391,0.2042,3.3881,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.00152,0.6357,0.00377,1.5767,51,,False,0.000369,0.1543,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1543; mfe_after_sl_r=0.6357
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-short-202604080745,USD_JPY,5m,short,2026-04-08T07:45:00+00:00,2026-04-08T08:10:00+00:00,2,0.45,scenario1,,0.079409,0.0502,1.0752,insufficient_reward_after_survival,,False,False,0.28,3.526,0.37,4.6594,47,48,True,0.018591,0.2341,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.2341; mfe_after_sl_r=3.526
since_inception_replay,raw,cwt-nas100_usd-5m-scenario2-long-202604080820,NAS100_USD,5m,long,2026-04-08T08:20:00+00:00,2026-04-08T13:50:00+00:00,1,0.2,scenario2,,87.953929,0.3513,4.7052,continuation_failed_cleanly,,False,False,-20.4,-0.2319,245.1,2.7867,,,False,13.546071,0.154,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.154; mfe_after_sl_r=-0.2319
since_inception_replay,raw,cwt-spx500_usd-5m-scenario2-long-202604080835,SPX500_USD,5m,long,2026-04-08T08:35:00+00:00,2026-04-08T14:55:00+00:00,3,1.0,scenario2,,38.231429,0.5626,8.0608,continuation_failed_cleanly,,False,False,4.5,0.1177,36.9,0.9652,24,,False,7.968571,0.2084,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.2084; mfe_after_sl_r=0.1177
since_inception_replay,raw,cwt-spx500_usd-5m-scenario2-long-202604080850,SPX500_USD,5m,long,2026-04-08T08:50:00+00:00,2026-04-08T14:55:00+00:00,3,1.0,scenario2,,39.67,0.5837,7.3463,continuation_failed_cleanly,,False,False,3.1,0.0781,38.3,0.9655,25,,False,7.93,0.1999,False,True,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.1999; mfe_after_sl_r=0.0781
since_inception_replay,raw,cwt-nas100_usd-5m-scenario1-long-202604080915,NAS100_USD,5m,long,2026-04-08T09:15:00+00:00,2026-04-08T12:20:00+00:00,2,0.45,scenario1,,78.274232,0.3119,3.4844,continuation_failed_cleanly,,False,False,12.2,0.1559,308.6,3.9425,14,,False,3.325768,0.0425,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0425; mfe_after_sl_r=0.1559
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604081055,SPX500_USD,5m,long,2026-04-08T10:55:00+00:00,2026-04-08T11:00:00+00:00,3,1.0,scenario1,,6.000254,0.0882,1.5731,high_noise_session,high_noise_session,False,True,10.0,1.6666,57.0,9.4996,4,5,True,1.199746,0.1999,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1999; mfe_after_sl_r=1.6666
since_inception_replay,raw,cwt-gbp_jpy-15m-scenario1-long-202604081100,GBP_JPY,15m,long,2026-04-08T11:00:00+00:00,2026-04-08T19:00:00+00:00,0,0.07,scenario1,,0.5144,0.2416,3.9678,insufficient_reward_after_survival,,False,False,0.84,1.633,0.57,1.1081,53,75,True,0.0026,0.0051,False,True,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.0051; mfe_after_sl_r=1.633
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario1-long-202604081110,UK100_GBP,5m,long,2026-04-08T11:10:00+00:00,2026-04-08T14:50:00+00:00,1,0.2,scenario1,,44.881939,0.4207,3.6511,duplicate_cluster_exposure,duplicate_cluster_exposure|high_noise_session,True,True,28.3,0.6305,66.3,1.4772,37,,False,3.418061,0.0762,False,False,False,False,False,False,Skip high-noise session,Scenario scenario1; overshoot_r=0.0762; mfe_after_sl_r=0.6305
since_inception_replay,raw,cwt-gbp_jpy-15m-scenario1-long-202604081115,GBP_JPY,15m,long,2026-04-08T11:15:00+00:00,2026-04-08T19:00:00+00:00,1,0.2,scenario1,,0.683977,0.3209,5.2934,insufficient_reward_after_survival,,False,False,0.656,0.9591,0.754,1.1024,55,,False,0.017023,0.0249,False,True,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0249; mfe_after_sl_r=0.9591
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604081130,EUR_USD,5m,long,2026-04-08T11:30:00+00:00,2026-04-08T15:10:00+00:00,0,0.07,scenario1,,0.002236,0.191,5.0736,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.00105,-0.4696,0.00637,2.8488,,,False,5.4e-05,0.0242,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0242; mfe_after_sl_r=-0.4696
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604081130,SPX500_USD,5m,long,2026-04-08T11:30:00+00:00,2026-04-08T12:20:00+00:00,3,1.0,scenario1,,13.409641,0.1968,3.0877,continuation_failed_cleanly,,False,False,-8.7,-0.6488,65.2,4.8622,,,False,10.990359,0.8196,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.8196; mfe_after_sl_r=-0.6488
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario1-long-202604081145,UK100_GBP,5m,long,2026-04-08T11:45:00+00:00,2026-04-08T13:35:00+00:00,2,0.45,scenario1,,45.30424,0.424,3.7331,duplicate_cluster_exposure,duplicate_cluster_exposure|high_noise_session,True,True,13.0,0.2869,81.6,1.8012,75,,False,12.69576,0.2802,False,False,False,False,False,False,Skip high-noise session,Scenario scenario1; overshoot_r=0.2802; mfe_after_sl_r=0.2869
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario1-long-202604081150,UK100_GBP,5m,long,2026-04-08T11:50:00+00:00,2026-04-08T13:30:00+00:00,3,1.0,scenario1,,55.090809,0.5151,4.4428,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,1.3,0.0236,93.3,1.6936,77,,False,1.409191,0.0256,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0256; mfe_after_sl_r=0.0236
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604081210,EUR_USD,5m,long,2026-04-08T12:10:00+00:00,2026-04-08T12:20:00+00:00,0,0.07,scenario1,,0.001653,0.1412,3.1486,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.00156,0.9437,0.00628,3.7992,2,,False,0.000157,0.095,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.095; mfe_after_sl_r=0.9437
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-short-202604081215,USD_JPY,5m,short,2026-04-08T12:15:00+00:00,2026-04-08T14:30:00+00:00,0,0.07,scenario1,,0.316327,0.2001,4.3934,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.144,-0.4552,0.72,2.2761,,,False,0.001673,0.0053,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0053; mfe_after_sl_r=-0.4552
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604081245,NZD_USD,5m,long,2026-04-08T12:45:00+00:00,2026-04-08T17:35:00+00:00,0,0.07,scenario1,,0.002385,0.4077,5.3942,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.00172,-0.7212,0.00396,1.6604,,,False,0.000155,0.065,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.065; mfe_after_sl_r=-0.7212
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604081250,EUR_USD,5m,long,2026-04-08T12:50:00+00:00,2026-04-08T13:35:00+00:00,1,0.2,scenario1,,0.002002,0.1709,3.2069,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.00122,-0.6094,0.00722,3.6064,,,False,0.000858,0.4286,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.4286; mfe_after_sl_r=-0.6094
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604081250,NZD_USD,5m,long,2026-04-08T12:50:00+00:00,2026-04-08T17:35:00+00:00,1,0.2,scenario1,,0.002372,0.4054,5.3648,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.00179,-0.7546,0.00403,1.699,,,False,0.000238,0.1003,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.1003; mfe_after_sl_r=-0.7546
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario1-long-202604081250,UK100_GBP,5m,long,2026-04-08T12:50:00+00:00,2026-04-08T13:30:00+00:00,3,1.0,scenario1,,35.29125,0.3298,2.1613,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-2.4,-0.068,97.0,2.7486,,,False,24.90875,0.7058,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.7058; mfe_after_sl_r=-0.068
since_inception_replay,raw,cwt-aud_usd-5m-scenario1-long-202604081255,AUD_USD,5m,long,2026-04-08T12:55:00+00:00,2026-04-08T14:30:00+00:00,0,0.07,scenario1,,0.002445,0.3457,4.2103,continuation_failed_cleanly,,False,False,-0.00088,-0.3599,0.00438,1.7914,,,False,0.000175,0.0716,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0716; mfe_after_sl_r=-0.3599
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604081255,NZD_USD,5m,long,2026-04-08T12:55:00+00:00,2026-04-08T17:25:00+00:00,2,0.45,scenario1,,0.00246,0.4203,5.8078,continuation_failed_cleanly,,False,False,-0.00196,-0.7967,0.0042,1.7073,,,False,6e-05,0.0244,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0244; mfe_after_sl_r=-0.7967
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-short-202604081305,USD_JPY,5m,short,2026-04-08T13:05:00+00:00,2026-04-08T13:35:00+00:00,1,0.2,scenario1,,0.38259,0.2423,4.0516,continuation_failed_cleanly,,False,False,-0.267,-0.6979,0.881,2.3027,,,False,0.01641,0.0429,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0429; mfe_after_sl_r=-0.6979
since_inception_replay,raw,cwt-aud_usd-5m-scenario1-long-202604081310,AUD_USD,5m,long,2026-04-08T13:10:00+00:00,2026-04-08T13:55:00+00:00,1,0.2,scenario1,,0.00284,0.4013,4.4276,high_noise_session,high_noise_session,False,True,-0.00138,-0.4859,0.00488,1.7183,,,False,2e-05,0.007,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.007; mfe_after_sl_r=-0.4859
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604081310,NZD_USD,5m,long,2026-04-08T13:10:00+00:00,2026-04-08T17:20:00+00:00,3,1.0,scenario1,,0.002839,0.4846,5.7271,continuation_failed_cleanly,,False,False,-0.00249,-0.8771,0.00473,1.6661,,,False,0.000141,0.0497,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0497; mfe_after_sl_r=-0.8771
since_inception_replay,raw,cwt-aud_usd-5m-scenario2-long-202604081500,AUD_USD,5m,long,2026-04-08T15:00:00+00:00,2026-04-08T18:55:00+00:00,2,0.45,scenario2,,0.002666,0.3777,4.022,continuation_failed_cleanly,,False,False,-0.00045,-0.1688,0.00339,1.2716,,,False,6.4e-05,0.024,False,False,False,False,False,False,Keep baseline,Scenario scenario2; overshoot_r=0.024; mfe_after_sl_r=-0.1688
since_inception_replay,raw,cwt-aud_usd-5m-scenario2-long-202604081520,AUD_USD,5m,long,2026-04-08T15:20:00+00:00,2026-04-08T18:55:00+00:00,3,1.0,scenario2,,0.002612,0.3701,4.1984,continuation_failed_cleanly,,False,False,-0.0004,-0.1531,0.00334,1.2787,,,False,6.8e-05,0.026,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.026; mfe_after_sl_r=-0.1531
since_inception_replay,raw,cwt-nzd_usd-5m-scenario2-long-202604081540,NZD_USD,5m,long,2026-04-08T15:40:00+00:00,2026-04-08T18:50:00+00:00,3,1.0,scenario2,,0.002475,0.4239,5.1409,continuation_failed_cleanly,,False,False,-0.0005,-0.202,0.00274,1.1071,,,False,7.5e-05,0.0303,False,True,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.0303; mfe_after_sl_r=-0.202
since_inception_replay,raw,cwt-nzd_usd-5m-scenario2-long-202604081550,NZD_USD,5m,long,2026-04-08T15:50:00+00:00,2026-04-08T18:50:00+00:00,3,1.0,scenario2,,0.002463,0.4219,5.3794,high_noise_session,high_noise_session,False,True,-0.00049,-0.1989,0.00273,1.1084,,,False,7.7e-05,0.0313,False,True,False,False,False,False,Skip high-noise session,Scenario scenario2; overshoot_r=0.0313; mfe_after_sl_r=-0.1989
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario2-long-202604081550,UK100_GBP,5m,long,2026-04-08T15:50:00+00:00,2026-04-09T08:45:00+00:00,3,1.0,scenario2,,68.803571,0.6458,4.3665,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-2.7,-0.0392,92.7,1.3473,,,False,0.996429,0.0145,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.0145; mfe_after_sl_r=-0.0392
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604081640,SPX500_USD,5m,long,2026-04-08T16:40:00+00:00,2026-04-08T18:40:00+00:00,0,0.07,scenario1,,11.948593,0.176,2.5042,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,7.3,0.611,27.0,2.2597,15,,False,3.551407,0.2972,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.2972; mfe_after_sl_r=0.611
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604081645,SPX500_USD,5m,long,2026-04-08T16:45:00+00:00,2026-04-08T18:15:00+00:00,1,0.2,scenario1,,15.453207,0.2275,3.4178,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,3.0,0.1941,31.3,2.0255,20,,False,0.346793,0.0224,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.0224; mfe_after_sl_r=0.1941
since_inception_replay,raw,cwt-spx500_usd-5m-scenario1-long-202604081650,SPX500_USD,5m,long,2026-04-08T16:50:00+00:00,2026-04-08T18:15:00+00:00,2,0.45,scenario1,,15.812658,0.2328,3.6173,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,1.9,0.1202,32.4,2.049,21,,False,1.087342,0.0688,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.0688; mfe_after_sl_r=0.1202
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario1-long-202604081650,UK100_GBP,5m,long,2026-04-08T16:50:00+00:00,2026-04-08T18:15:00+00:00,3,1.0,scenario1,,16.615126,0.1559,2.0035,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,39.3,2.3653,28.7,1.7273,3,19,True,0.884874,0.0533,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.0533; mfe_after_sl_r=2.3653
since_inception_replay,raw,cwt-nzd_usd-5m-scenario2-long-202604081700,NZD_USD,5m,long,2026-04-08T17:00:00+00:00,2026-04-08T17:20:00+00:00,3,1.0,scenario2,,0.000671,0.115,2.8816,high_noise_session,high_noise_session,False,True,-0.00032,-0.4769,0.00256,3.8152,,,False,0.000139,0.2072,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario2; overshoot_r=0.2072; mfe_after_sl_r=-0.4769
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario1-long-202604081715,UK100_GBP,5m,long,2026-04-08T17:15:00+00:00,2026-04-08T18:15:00+00:00,3,1.0,scenario1,,16.325147,0.1531,2.4444,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,36.6,2.2419,31.4,1.9234,3,19,True,3.874853,0.2374,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.2374; mfe_after_sl_r=2.2419
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario1-long-202604081720,UK100_GBP,5m,long,2026-04-08T17:20:00+00:00,2026-04-08T18:15:00+00:00,3,1.0,scenario1,,16.150438,0.1515,2.3751,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,36.3,2.2476,31.7,1.9628,3,19,True,4.349562,0.2693,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.2693; mfe_after_sl_r=2.2476
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario1-long-202604081755,UK100_GBP,5m,long,2026-04-08T17:55:00+00:00,2026-04-08T18:15:00+00:00,3,1.0,scenario1,,14.607058,0.137,2.2037,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,32.6,2.2318,35.4,2.4235,16,19,True,9.592942,0.6567,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.6567; mfe_after_sl_r=2.2318
since_inception_replay,raw,cwt-uk100_gbp-5m-scenario2-long-202604081935,UK100_GBP,5m,long,2026-04-08T19:35:00+00:00,2026-04-09T07:30:00+00:00,3,1.0,scenario2,,60.248929,0.5651,6.6679,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-44.4,-0.7369,101.7,1.688,,,False,7.551071,0.1253,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario2; overshoot_r=0.1253; mfe_after_sl_r=-0.7369
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604090410,NZD_USD,5m,long,2026-04-09T04:10:00+00:00,2026-04-09T05:50:00+00:00,0,0.07,scenario1,,0.000611,0.1047,3.0881,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.00138,2.2586,0.0009,1.473,13,71,True,1.9e-05,0.0311,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.0311; mfe_after_sl_r=2.2586
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604090415,NZD_USD,5m,long,2026-04-09T04:15:00+00:00,2026-04-09T05:50:00+00:00,1,0.2,scenario1,,0.000689,0.1181,3.6817,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.00128,1.8578,0.001,1.4514,13,92,True,4.1e-05,0.0595,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.0595; mfe_after_sl_r=1.8578
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604090425,NZD_USD,5m,long,2026-04-09T04:25:00+00:00,2026-04-09T05:50:00+00:00,2,0.45,scenario1,,0.000743,0.1273,4.0633,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.00119,1.6016,0.00109,1.467,14,92,True,7.7e-05,0.1036,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.1036; mfe_after_sl_r=1.6016
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604090430,NZD_USD,5m,long,2026-04-09T04:30:00+00:00,2026-04-09T05:50:00+00:00,3,1.0,scenario1,,0.000743,0.1273,3.9105,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.00118,1.5882,0.0011,1.4805,14,93,True,8.7e-05,0.1171,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1171; mfe_after_sl_r=1.5882
since_inception_replay,raw,cwt-usd_jpy-5m-scenario2-long-202604091220,USD_JPY,5m,long,2026-04-09T12:20:00+00:00,2026-04-09T16:25:00+00:00,2,0.45,scenario2,,0.365243,0.2297,7.9524,insufficient_reward_after_survival,,False,False,0.231,0.6325,0.377,1.0322,26,,False,0.009757,0.0267,True,True,False,False,True,False,Widen stop +10%,Scenario scenario2; overshoot_r=0.0267; mfe_after_sl_r=0.6325
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604091320,EUR_USD,5m,long,2026-04-09T13:20:00+00:00,2026-04-09T13:55:00+00:00,2,0.45,scenario1,,0.000886,0.0758,2.0169,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.00332,3.7472,0.0016,1.8059,16,17,True,1.4e-05,0.0158,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0158; mfe_after_sl_r=3.7472
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604091335,EUR_USD,5m,long,2026-04-09T13:35:00+00:00,2026-04-09T13:55:00+00:00,3,1.0,scenario1,,0.001061,0.0907,2.3246,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.0031,2.9218,0.00182,1.7154,16,19,True,5.9e-05,0.0556,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.0556; mfe_after_sl_r=2.9218
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604091340,EUR_USD,5m,long,2026-04-09T13:40:00+00:00,2026-04-09T13:55:00+00:00,3,1.0,scenario1,,0.001081,0.0925,2.5478,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.00306,2.8307,0.00186,1.7206,16,19,True,7.9e-05,0.0731,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0731; mfe_after_sl_r=2.8307
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-long-202604091435,USD_JPY,5m,long,2026-04-09T14:35:00+00:00,2026-04-09T15:35:00+00:00,0,0.07,scenario1,,0.187957,0.1181,3.2527,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.033,-0.1756,0.536,2.8517,,,False,0.024043,0.1279,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.1279; mfe_after_sl_r=-0.1756
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-long-202604091450,USD_JPY,5m,long,2026-04-09T14:50:00+00:00,2026-04-09T15:35:00+00:00,1,0.2,scenario1,,0.222979,0.14,3.9616,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.084,-0.3767,0.587,2.6325,,,False,0.040021,0.1795,False,False,False,False,False,False,Skip duplicate cluster,Scenario scenario1; overshoot_r=0.1795; mfe_after_sl_r=-0.3767
since_inception_replay,raw,cwt-usd_jpy-5m-scenario1-long-202604091455,USD_JPY,5m,long,2026-04-09T14:55:00+00:00,2026-04-09T15:35:00+00:00,2,0.45,scenario1,,0.236434,0.1485,4.1017,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,-0.099,-0.4187,0.602,2.5462,,,False,0.041566,0.1758,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.1758; mfe_after_sl_r=-0.4187
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604091540,NZD_USD,5m,long,2026-04-09T15:40:00+00:00,2026-04-10T06:30:00+00:00,0,0.07,scenario1,,0.00182,0.3105,3.8489,continuation_failed_cleanly,,False,False,0.00071,0.3901,0.00294,1.6154,83,,False,0.0001,0.0549,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0549; mfe_after_sl_r=0.3901
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604091555,NZD_USD,5m,long,2026-04-09T15:55:00+00:00,2026-04-10T06:30:00+00:00,1,0.2,scenario1,,0.002286,0.3897,4.7204,continuation_failed_cleanly,,False,False,0.00024,0.105,0.00341,1.4917,94,,False,0.000104,0.0455,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.0455; mfe_after_sl_r=0.105
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604091600,NZD_USD,5m,long,2026-04-09T16:00:00+00:00,2026-04-10T06:20:00+00:00,2,0.45,scenario1,,0.002383,0.4061,4.766,continuation_failed_cleanly,,False,False,0.0,0.0,0.00356,1.4939,96,,False,1.7e-05,0.0071,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.0071; mfe_after_sl_r=0.0
since_inception_replay,raw,cwt-eur_usd-5m-scenario1-long-202604091605,EUR_USD,5m,long,2026-04-09T16:05:00+00:00,2026-04-10T06:30:00+00:00,0,0.07,scenario1,,0.002376,0.2029,3.6675,duplicate_cluster_exposure,duplicate_cluster_exposure,True,False,0.00308,1.2963,0.00302,1.271,33,83,True,6.4e-05,0.0269,False,False,False,False,False,False,Require one-bar follow-through,Scenario scenario1; overshoot_r=0.0269; mfe_after_sl_r=1.2963
since_inception_replay,raw,cwt-nzd_usd-5m-scenario1-long-202604091605,NZD_USD,5m,long,2026-04-09T16:05:00+00:00,2026-04-10T02:35:00+00:00,3,1.0,scenario1,,0.002499,0.4257,5.0267,continuation_failed_cleanly,,False,False,-0.00169,-0.6763,0.00376,1.5046,,,False,2.1e-05,0.0084,False,False,False,False,False,False,Keep baseline,Scenario scenario1; overshoot_r=0.0084; mfe_after_sl_r=-0.6763
