bars_checked,dataset,entry_price,equity_after,equity_before,executed,ladder_step_at_signal,mode,next_ladder_step,outcome,pnl,realized_r,risk_pct_at_signal,scenario,setup_id,side,signal_timestamp,skip_reason,stop_price,symbol,timeframe
27,operational_journal_root_only,7038.6,89064.83,89127.21,True,1,baseline,2,sl_hit,-62.39,-1.0,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604161135,long,2026-04-16T11:35:00+00:00,,7031.476429,SPX500_USD,5m
14,operational_journal_root_only,7040.0,88886.7,89064.83,True,2,baseline,3,sl_hit,-178.13,-1.0,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604161230,long,2026-04-16T12:30:00+00:00,,7035.679995,SPX500_USD,5m
10,operational_journal_root_only,7050.8,88486.71,88886.7,True,3,baseline,4,sl_hit,-399.99,-1.0,0.45,scenario2,cwt-spx500_usd-5m-scenario2-long-202604170410,long,2026-04-17T04:10:00+00:00,,7047.736429,SPX500_USD,5m
4,operational_journal_root_only,159.452,89371.57,88486.71,True,4,baseline,1,tp_hit,884.87,1.0,1.0,scenario1,cwt-usd_jpy-5m-scenario1-long-202604170450,long,2026-04-17T04:50:00+00:00,,159.385366,USD_JPY,5m
16,operational_journal_root_only,7051.2,89434.13,89371.57,True,1,baseline,1,tp_hit,62.56,1.0,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604170545,long,2026-04-17T05:45:00+00:00,,7046.305,SPX500_USD,5m
1,operational_journal_root_only,0.71652,89371.53,89434.13,True,1,baseline,2,sl_hit,-62.6,-1.0,0.07,scenario2,cwt-aud_usd-5m-scenario2-short-202604170610,short,2026-04-17T06:10:00+00:00,,0.716532,AUD_USD,5m
4,operational_journal_root_only,0.58854,89550.27,89371.53,True,2,baseline,1,tp_hit,178.74,1.0,0.2,scenario2,cwt-nzd_usd-5m-scenario2-short-202604170610,short,2026-04-17T06:10:00+00:00,,0.588918,NZD_USD,5m
9,operational_journal_root_only,0.71616,89487.59,89550.27,True,1,baseline,2,sl_hit,-62.69,-1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-short-202604170700,short,2026-04-17T07:00:00+00:00,,0.716745,AUD_USD,5m
13,operational_journal_root_only,7054.6,89666.56,89487.59,True,2,baseline,1,tp_hit,178.98,1.0,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604170735,long,2026-04-17T07:35:00+00:00,,7050.174678,SPX500_USD,5m
33,operational_journal_root_only,7059.8,89729.33,89666.56,True,1,baseline,1,tp_hit,62.77,1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604170845,long,2026-04-17T08:45:00+00:00,,7052.679204,SPX500_USD,5m
20,operational_journal_root_only,7061.8,89792.14,89729.33,True,1,baseline,1,tp_hit,62.81,1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604170950,long,2026-04-17T09:50:00+00:00,,7056.49393,SPX500_USD,5m
12,operational_journal_root_only,0.58828,89729.28,89792.14,True,1,baseline,2,sl_hit,-62.85,-1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-short-202604171100,short,2026-04-17T11:00:00+00:00,,0.588829,NZD_USD,5m
5,operational_journal_root_only,26417.7,89908.74,89729.28,True,2,baseline,1,tp_hit,179.46,1.0,0.2,scenario1,cwt-nas100_usd-5m-scenario1-long-202604171135,long,2026-04-17T11:35:00+00:00,,26384.185635,NAS100_USD,5m
6,operational_journal_root_only,7067.6,89971.68,89908.74,True,1,baseline,1,tp_hit,62.94,1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604171135,long,2026-04-17T11:35:00+00:00,,7060.266249,SPX500_USD,5m
1,operational_journal_root_only,0.71784,90034.66,89971.68,True,1,baseline,1,tp_hit,62.98,1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604171225,long,2026-04-17T12:25:00+00:00,,0.717229,AUD_USD,5m
98,operational_journal_root_only,26584.2,89971.64,90034.66,True,1,baseline,2,sl_hit,-63.02,-1.0,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604171250,long,2026-04-17T12:50:00+00:00,,26408.860527,NAS100_USD,5m
22,operational_journal_root_only,7102.2,90151.58,89971.64,True,2,baseline,1,tp_hit,179.94,1.0,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604171250,long,2026-04-17T12:50:00+00:00,,7065.512835,SPX500_USD,5m
193,operational_journal_root_only,214.492,90088.47,90151.58,True,1,baseline,2,sl_hit,-63.11,-1.0,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-short-202604171415,short,2026-04-17T14:15:00+00:00,,215.358127,GBP_JPY,15m
14,operational_journal_root_only,0.71564,89908.3,90088.47,True,2,baseline,3,sl_hit,-180.18,-1.0,0.2,scenario2,cwt-aud_usd-5m-scenario2-short-202604211240,short,2026-04-21T12:40:00+00:00,,0.717316,AUD_USD,5m
8,operational_journal_root_only,159.222,89503.71,89908.3,True,3,baseline,4,sl_hit,-404.59,-1.0,0.45,scenario2,cwt-usd_jpy-5m-scenario2-long-202604211240,long,2026-04-21T12:40:00+00:00,,159.103307,USD_JPY,5m
6,operational_journal_root_only,0.59072,90398.75,89503.71,True,4,baseline,1,tp_hit,895.04,1.0,1.0,scenario2,cwt-nzd_usd-5m-scenario2-long-202604211320,long,2026-04-21T13:20:00+00:00,,0.589864,NZD_USD,5m
7,operational_journal_root_only,26737.3,90335.47,90398.75,True,1,baseline,2,sl_hit,-63.28,-1.0,0.07,scenario2,cwt-nas100_usd-5m-scenario2-long-202604211410,long,2026-04-21T14:10:00+00:00,,26671.495714,NAS100_USD,5m
7,operational_journal_root_only,7142.3,90154.8,90335.47,True,2,baseline,3,sl_hit,-180.67,-1.0,0.2,scenario2,cwt-spx500_usd-5m-scenario2-long-202604211410,long,2026-04-21T14:10:00+00:00,,7126.3275,SPX500_USD,5m
2,operational_journal_root_only,215.188,90560.49,90154.8,True,3,baseline,1,tp_hit,405.7,1.0,0.45,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604211415,long,2026-04-21T14:15:00+00:00,,214.982831,GBP_JPY,15m
7,operational_journal_root_only,1.17596,90623.88,90560.49,True,1,baseline,1,tp_hit,63.39,1.0,0.07,scenario2,cwt-eur_usd-5m-scenario2-short-202604211450,short,2026-04-21T14:50:00+00:00,,1.177192,EUR_USD,5m
7,operational_journal_root_only,0.71564,90687.32,90623.88,True,1,baseline,1,tp_hit,63.44,1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-short-202604211630,short,2026-04-21T16:30:00+00:00,,0.716756,AUD_USD,5m
5,operational_journal_root_only,1.17436,90750.8,90687.32,True,1,baseline,1,tp_hit,63.48,1.0,0.07,scenario1,cwt-eur_usd-5m-scenario1-short-202604211645,short,2026-04-21T16:45:00+00:00,,1.175609,EUR_USD,5m
,operational_journal_root_only,,100000.0,100000.0,False,1,improved,,,,,0.07,scenario2,cwt-eur_usd-5m-scenario2-short-202604032055,short,2026-04-03T20:55:00+00:00,missing_followthrough,,EUR_USD,5m
9,operational_journal_root_only,214.606,100043.54,100000.0,True,1,improved,1,tp_hit,43.54,0.621979,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604131100,long,2026-04-13T11:00:00+00:00,,214.1741125,GBP_JPY,15m
5,operational_journal_root_only,159.734,100088.17,100043.54,True,1,improved,1,tp_hit,44.63,0.637286,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604131125,long,2026-04-13T11:25:00+00:00,,159.5500448,USD_JPY,5m
2,operational_journal_root_only,6777.4,100114.35,100088.17,True,1,improved,1,tp_hit,26.19,0.373769,0.07,scenario2,cwt-spx500_usd-5m-scenario2-short-202604131135,short,2026-04-13T11:35:00+00:00,,6788.608214600001,SPX500_USD,5m
,operational_journal_root_only,,100114.35,100114.35,False,1,improved,,,,,0.07,scenario2,cwt-nas100_usd-5m-scenario2-short-202604131140,short,2026-04-13T11:40:00+00:00,missing_followthrough,,NAS100_USD,5m
1,operational_journal_root_only,1.16818,100118.69,100114.35,True,1,improved,1,tp_hit,4.34,0.061909,0.07,scenario2,cwt-eur_usd-5m-scenario2-short-202604131155,short,2026-04-13T11:55:00+00:00,,1.1694076,EUR_USD,5m
,operational_journal_root_only,,100118.69,100118.69,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604131430,long,2026-04-13T14:30:00+00:00,missing_followthrough,,GBP_JPY,15m
,operational_journal_root_only,,100118.69,100118.69,False,1,improved,,,,,0.07,scenario2,cwt-usd_jpy-5m-scenario2-long-202604131515,long,2026-04-13T15:15:00+00:00,target_already_passed,,USD_JPY,5m
,operational_journal_root_only,,100118.69,100118.69,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604131900,long,2026-04-13T19:00:00+00:00,missing_followthrough,,GBP_JPY,15m
,operational_journal_root_only,,100118.69,100118.69,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604131920,long,2026-04-13T19:20:00+00:00,high_noise_session,,NAS100_USD,5m
16,operational_journal_root_only,0.71002,100048.61,100118.69,True,1,improved,2,sl_hit,-70.08,-1.0,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604132235,long,2026-04-13T22:35:00+00:00,,0.709435,AUD_USD,5m
,operational_journal_root_only,,100048.61,100048.61,False,2,improved,,,,,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604132250,long,2026-04-13T22:50:00+00:00,missing_followthrough,,AUD_USD,5m
,operational_journal_root_only,,100048.61,100048.61,False,2,improved,,,,,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604132305,long,2026-04-13T23:05:00+00:00,high_noise_session,,AUD_USD,5m
38,operational_journal_root_only,1.17642,99848.51,100048.61,True,2,improved,3,sl_hit,-200.1,-1.0,0.2,scenario1,cwt-eur_usd-5m-scenario1-long-202604132305,long,2026-04-13T23:05:00+00:00,,1.1757941,EUR_USD,5m
17,operational_journal_root_only,0.5872,99399.19,99848.51,True,3,improved,4,sl_hit,-449.32,-1.0,0.45,scenario1,cwt-nzd_usd-5m-scenario1-long-202604132305,long,2026-04-13T23:05:00+00:00,,0.586589,NZD_USD,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario1,cwt-aud_usd-5m-scenario1-long-202604132310,long,2026-04-13T23:10:00+00:00,missing_followthrough,,AUD_USD,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario1,cwt-eur_usd-5m-scenario1-long-202604132310,long,2026-04-13T23:10:00+00:00,missing_followthrough,,EUR_USD,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario1,cwt-nzd_usd-5m-scenario1-long-202604132310,long,2026-04-13T23:10:00+00:00,missing_followthrough,,NZD_USD,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario1,cwt-eur_usd-5m-scenario1-long-202604132325,long,2026-04-13T23:25:00+00:00,missing_followthrough,,EUR_USD,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario1,cwt-nzd_usd-5m-scenario1-long-202604132330,long,2026-04-13T23:30:00+00:00,missing_followthrough,,NZD_USD,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario2,cwt-eur_usd-5m-scenario2-long-202604142205,long,2026-04-14T22:05:00+00:00,missing_followthrough,,EUR_USD,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario2,cwt-usd_jpy-5m-scenario2-short-202604142205,short,2026-04-14T22:05:00+00:00,missing_followthrough,,USD_JPY,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario1,cwt-nas100_usd-5m-scenario1-long-202604142210,long,2026-04-14T22:10:00+00:00,missing_followthrough,,NAS100_USD,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario1,cwt-spx500_usd-5m-scenario1-long-202604142210,long,2026-04-14T22:10:00+00:00,missing_followthrough,,SPX500_USD,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario1,cwt-aud_usd-5m-scenario1-long-202604142240,long,2026-04-14T22:40:00+00:00,high_noise_session,,AUD_USD,5m
,operational_journal_root_only,,99399.19,99399.19,False,4,improved,,,,,1.0,scenario2,cwt-gbp_jpy-15m-scenario2-long-202604142245,long,2026-04-14T22:45:00+00:00,high_noise_session,,GBP_JPY,15m
1,operational_journal_root_only,1.17974,99799.43,99399.19,True,4,improved,1,tp_hit,400.23,0.402651,1.0,scenario1,cwt-eur_usd-5m-scenario1-long-202604142325,long,2026-04-14T23:25:00+00:00,,1.1791365000000003,EUR_USD,5m
,operational_journal_root_only,,99799.43,99799.43,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604142335,long,2026-04-14T23:35:00+00:00,missing_followthrough,,NAS100_USD,5m
,operational_journal_root_only,,99799.43,99799.43,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604142335,long,2026-04-14T23:35:00+00:00,missing_followthrough,,SPX500_USD,5m
,operational_journal_root_only,,99799.43,99799.43,False,1,improved,,,,,0.07,scenario2,cwt-usd_jpy-5m-scenario2-short-202604142335,short,2026-04-14T23:35:00+00:00,missing_followthrough,,USD_JPY,5m
,operational_journal_root_only,,99799.43,99799.43,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604142350,long,2026-04-14T23:50:00+00:00,missing_followthrough,,NAS100_USD,5m
,operational_journal_root_only,,99799.43,99799.43,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604142350,long,2026-04-14T23:50:00+00:00,missing_followthrough,,SPX500_USD,5m
14,operational_journal_root_only,25904.4,99729.57,99799.43,True,1,improved,2,sl_hit,-69.86,-1.0,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604150115,long,2026-04-15T01:15:00+00:00,,25866.990941,NAS100_USD,5m
,operational_journal_root_only,,99729.57,99729.57,False,2,improved,,,,,0.2,scenario1,cwt-nas100_usd-5m-scenario1-long-202604150120,long,2026-04-15T01:20:00+00:00,missing_followthrough,,NAS100_USD,5m
,operational_journal_root_only,,99729.57,99729.57,False,2,improved,,,,,0.2,scenario1,cwt-nas100_usd-5m-scenario1-long-202604150145,long,2026-04-15T01:45:00+00:00,high_noise_session,,NAS100_USD,5m
37,operational_journal_root_only,0.71279,99860.79,99729.57,True,2,improved,1,tp_hit,131.23,0.657907,0.2,scenario2,cwt-aud_usd-5m-scenario2-long-202604150150,long,2026-04-15T01:50:00+00:00,,0.7117549,AUD_USD,5m
,operational_journal_root_only,,99860.79,99860.79,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604150150,long,2026-04-15T01:50:00+00:00,missing_followthrough,,NAS100_USD,5m
,operational_journal_root_only,,99860.79,99860.79,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-long-202604150330,long,2026-04-15T03:30:00+00:00,missing_followthrough,,AUD_USD,5m
14,operational_journal_root_only,6978.8,99885.34,99860.79,True,1,improved,1,tp_hit,24.55,0.351149,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604150345,long,2026-04-15T03:45:00+00:00,,6972.3477146,SPX500_USD,5m
,operational_journal_root_only,,99885.34,99885.34,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604150445,long,2026-04-15T04:45:00+00:00,high_noise_session,,GBP_JPY,15m
3,operational_journal_root_only,215.747,99815.42,99885.34,True,1,improved,2,sl_hit,-69.92,-1.0,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604150500,long,2026-04-15T05:00:00+00:00,,215.54711400000002,GBP_JPY,15m
1,operational_journal_root_only,0.71372,99893.62,99815.42,True,2,improved,1,tp_hit,78.2,0.391722,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604150505,long,2026-04-15T05:05:00+00:00,,0.7129082,AUD_USD,5m
,operational_journal_root_only,,99893.62,99893.62,False,1,improved,,,,,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604150515,long,2026-04-15T05:15:00+00:00,missing_followthrough,,GBP_JPY,15m
46,operational_journal_root_only,0.5909,99823.69,99893.62,True,1,improved,2,sl_hit,-69.93,-1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-long-202604150515,long,2026-04-15T05:15:00+00:00,,0.5898979,NZD_USD,5m
,operational_journal_root_only,,99823.69,99823.69,False,2,improved,,,,,0.2,scenario1,cwt-nzd_usd-5m-scenario1-long-202604150520,long,2026-04-15T05:20:00+00:00,missing_followthrough,,NZD_USD,5m
,operational_journal_root_only,,99823.69,99823.69,False,2,improved,,,,,0.2,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604150620,long,2026-04-15T06:20:00+00:00,missing_followthrough,,UK100_GBP,5m
12,operational_journal_root_only,6976.2,99624.05,99823.69,True,2,improved,3,sl_hit,-199.65,-1.0,0.2,scenario2,cwt-spx500_usd-5m-scenario2-long-202604150640,long,2026-04-15T06:40:00+00:00,,6970.317166749999,SPX500_USD,5m
,operational_journal_root_only,,99624.05,99624.05,False,3,improved,,,,,0.45,scenario2,cwt-nas100_usd-5m-scenario2-long-202604150645,long,2026-04-15T06:45:00+00:00,missing_followthrough,,NAS100_USD,5m
,operational_journal_root_only,,99624.05,99624.05,False,3,improved,,,,,0.45,scenario2,cwt-nzd_usd-5m-scenario2-long-202604150705,long,2026-04-15T07:05:00+00:00,missing_followthrough,,NZD_USD,5m
11,operational_journal_root_only,10640.9,99175.74,99624.05,True,3,improved,4,sl_hit,-448.31,-1.0,0.45,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604150705,long,2026-04-15T07:05:00+00:00,,10611.6850681,UK100_GBP,5m
,operational_journal_root_only,,99175.74,99175.74,False,4,improved,,,,,1.0,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604150710,long,2026-04-15T07:10:00+00:00,missing_followthrough,,UK100_GBP,5m
1,operational_journal_root_only,0.7143,99753.6,99175.74,True,4,improved,1,tp_hit,577.86,0.582667,1.0,scenario1,cwt-aud_usd-5m-scenario1-long-202604150725,long,2026-04-15T07:25:00+00:00,,0.7136873,AUD_USD,5m
,operational_journal_root_only,,99753.6,99753.6,False,1,improved,,,,,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604150750,long,2026-04-15T07:50:00+00:00,missing_followthrough,,SPX500_USD,5m
,operational_journal_root_only,,99753.6,99753.6,False,1,improved,,,,,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604150805,long,2026-04-15T08:05:00+00:00,missing_followthrough,,SPX500_USD,5m
,operational_journal_root_only,,99753.6,99753.6,False,1,improved,,,,,0.07,scenario2,cwt-uk100_gbp-5m-scenario2-long-202604150900,long,2026-04-15T09:00:00+00:00,high_noise_session,,UK100_GBP,5m
,operational_journal_root_only,,99753.6,99753.6,False,1,improved,,,,,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604151000,long,2026-04-15T10:00:00+00:00,high_noise_session,,AUD_USD,5m
,operational_journal_root_only,,99753.6,99753.6,False,1,improved,,,,,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604151105,long,2026-04-15T11:05:00+00:00,missing_followthrough,,SPX500_USD,5m
,operational_journal_root_only,,99753.6,99753.6,False,1,improved,,,,,0.07,scenario1,cwt-uk100_gbp-5m-scenario1-long-202604151140,long,2026-04-15T11:40:00+00:00,missing_followthrough,,UK100_GBP,5m
27,operational_journal_root_only,0.71402,99822.97,99753.6,True,1,improved,1,tp_hit,69.37,0.993422,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604151155,long,2026-04-15T11:55:00+00:00,,0.7128342,AUD_USD,5m
,operational_journal_root_only,,99822.97,99822.97,False,1,improved,,,,,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604151330,long,2026-04-15T13:30:00+00:00,missing_followthrough,,NAS100_USD,5m
1,operational_journal_root_only,6988.4,99753.09,99822.97,True,1,improved,2,sl_hit,-69.88,-1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604151330,long,2026-04-15T13:30:00+00:00,,6973.5730912,SPX500_USD,5m
366,operational_journal_root_only,26313.0,99929.83,99753.09,True,2,improved,1,tp_hit,176.74,0.885875,0.2,scenario2,cwt-nas100_usd-5m-scenario2-long-202604160530,long,2026-04-16T05:30:00+00:00,,25933.9423573,NAS100_USD,5m
3,operational_journal_root_only,7042.6,99940.13,99929.83,True,1,improved,1,tp_hit,10.29,0.147159,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604160530,long,2026-04-16T05:30:00+00:00,,7036.71716675,SPX500_USD,5m
,operational_journal_root_only,,99940.13,99940.13,False,1,improved,,,,,0.07,scenario2,cwt-uk100_gbp-5m-scenario2-short-202604160545,short,2026-04-16T05:45:00+00:00,missing_followthrough,,UK100_GBP,5m
,operational_journal_root_only,,99940.13,99940.13,False,1,improved,,,,,0.07,scenario2,cwt-aud_usd-5m-scenario2-long-202604160555,long,2026-04-16T05:55:00+00:00,missing_followthrough,,AUD_USD,5m
,operational_journal_root_only,,99940.13,99940.13,False,1,improved,,,,,0.07,scenario2,cwt-uk100_gbp-5m-scenario2-short-202604160610,short,2026-04-16T06:10:00+00:00,missing_followthrough,,UK100_GBP,5m
,operational_journal_root_only,,99940.13,99940.13,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604160650,long,2026-04-16T06:50:00+00:00,missing_followthrough,,SPX500_USD,5m
118,operational_journal_root_only,215.406,99994.74,99940.13,True,1,improved,1,tp_hit,54.62,0.780716,0.07,scenario2,cwt-gbp_jpy-15m-scenario2-short-202604160745,short,2026-04-16T07:45:00+00:00,,215.96685810000002,GBP_JPY,15m
,operational_journal_root_only,,99994.74,99994.74,False,1,improved,,,,,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604161135,long,2026-04-16T11:35:00+00:00,missing_followthrough,,SPX500_USD,5m
13,operational_journal_root_only,7041.6,99924.75,99994.74,True,1,improved,2,sl_hit,-70.0,-1.0,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604161230,long,2026-04-16T12:30:00+00:00,,7035.087994500001,SPX500_USD,5m
,operational_journal_root_only,,99924.75,99924.75,False,2,improved,,,,,0.2,scenario2,cwt-spx500_usd-5m-scenario2-long-202604170410,long,2026-04-17T04:10:00+00:00,missing_followthrough,,SPX500_USD,5m
3,operational_journal_root_only,159.46,100050.46,99924.75,True,2,improved,1,tp_hit,125.71,0.629044,0.2,scenario1,cwt-usd_jpy-5m-scenario1-long-202604170450,long,2026-04-17T04:50:00+00:00,,159.36678875,USD_JPY,5m
15,operational_journal_root_only,7051.6,100103.97,100050.46,True,1,improved,1,tp_hit,53.51,0.764088,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604170545,long,2026-04-17T05:45:00+00:00,,7045.71716675,SPX500_USD,5m
,operational_journal_root_only,,100103.97,100103.97,False,1,improved,,,,,0.07,scenario2,cwt-aud_usd-5m-scenario2-short-202604170610,short,2026-04-17T06:10:00+00:00,target_already_passed,,AUD_USD,5m
3,operational_journal_root_only,0.58844,100135.86,100103.97,True,1,improved,1,tp_hit,31.88,0.454992,0.07,scenario2,cwt-nzd_usd-5m-scenario2-short-202604170610,short,2026-04-17T06:10:00+00:00,,0.589051,NZD_USD,5m
,operational_journal_root_only,,100135.86,100135.86,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-short-202604170700,short,2026-04-17T07:00:00+00:00,high_noise_session,,AUD_USD,5m
,operational_journal_root_only,,100135.86,100135.86,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604170735,long,2026-04-17T07:35:00+00:00,missing_followthrough,,SPX500_USD,5m
,operational_journal_root_only,,100135.86,100135.86,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604170845,long,2026-04-17T08:45:00+00:00,missing_followthrough,,SPX500_USD,5m
19,operational_journal_root_only,7062.2,100190.65,100135.86,True,1,improved,1,tp_hit,54.79,0.781635,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604170950,long,2026-04-17T09:50:00+00:00,,7055.923323,SPX500_USD,5m
11,operational_journal_root_only,0.58816,100120.51,100190.65,True,1,improved,2,sl_hit,-70.13,-1.0,0.07,scenario1,cwt-nzd_usd-5m-scenario1-short-202604171100,short,2026-04-17T11:00:00+00:00,,0.5888959,NZD_USD,5m
,operational_journal_root_only,,100120.51,100120.51,False,2,improved,,,,,0.2,scenario1,cwt-nas100_usd-5m-scenario1-long-202604171135,long,2026-04-17T11:35:00+00:00,missing_followthrough,,NAS100_USD,5m
,operational_journal_root_only,,100120.51,100120.51,False,2,improved,,,,,0.2,scenario1,cwt-spx500_usd-5m-scenario1-long-202604171135,long,2026-04-17T11:35:00+00:00,missing_followthrough,,SPX500_USD,5m
1,operational_journal_root_only,0.71819,100169.95,100120.51,True,2,improved,1,tp_hit,49.44,0.246902,0.2,scenario1,cwt-aud_usd-5m-scenario1-long-202604171225,long,2026-04-17T12:25:00+00:00,,0.7171329,AUD_USD,5m
535,operational_journal_root_only,26585.2,100232.97,100169.95,True,1,improved,1,tp_hit,63.02,0.89878,0.07,scenario1,cwt-nas100_usd-5m-scenario1-long-202604171250,long,2026-04-17T12:50:00+00:00,,26391.2265797,NAS100_USD,5m
,operational_journal_root_only,,100232.97,100232.97,False,1,improved,,,,,0.07,scenario1,cwt-spx500_usd-5m-scenario1-long-202604171250,long,2026-04-17T12:50:00+00:00,missing_followthrough,,SPX500_USD,5m
13,operational_journal_root_only,0.71555,100162.81,100232.97,True,1,improved,2,sl_hit,-70.16,-1.0,0.07,scenario2,cwt-aud_usd-5m-scenario2-short-202604211240,short,2026-04-21T12:40:00+00:00,,0.7174925999999999,AUD_USD,5m
,operational_journal_root_only,,100162.81,100162.81,False,2,improved,,,,,0.2,scenario2,cwt-usd_jpy-5m-scenario2-long-202604211240,long,2026-04-21T12:40:00+00:00,missing_followthrough,,USD_JPY,5m
5,operational_journal_root_only,0.59092,100275.94,100162.81,True,2,improved,1,tp_hit,113.13,0.564738,0.2,scenario2,cwt-nzd_usd-5m-scenario2-long-202604211320,long,2026-04-21T13:20:00+00:00,,0.5897584,NZD_USD,5m
,operational_journal_root_only,,100275.94,100275.94,False,1,improved,,,,,0.07,scenario2,cwt-nas100_usd-5m-scenario2-long-202604211410,long,2026-04-21T14:10:00+00:00,missing_followthrough,,NAS100_USD,5m
,operational_journal_root_only,,100275.94,100275.94,False,1,improved,,,,,0.07,scenario2,cwt-spx500_usd-5m-scenario2-long-202604211410,long,2026-04-21T14:10:00+00:00,missing_followthrough,,SPX500_USD,5m
1,operational_journal_root_only,215.242,100313.16,100275.94,True,1,improved,1,tp_hit,37.22,0.530258,0.07,scenario1,cwt-gbp_jpy-15m-scenario1-long-202604211415,long,2026-04-21T14:15:00+00:00,,214.9569141,GBP_JPY,15m
,operational_journal_root_only,,100313.16,100313.16,False,1,improved,,,,,0.07,scenario2,cwt-eur_usd-5m-scenario2-short-202604211450,short,2026-04-21T14:50:00+00:00,missing_followthrough,,EUR_USD,5m
,operational_journal_root_only,,100313.16,100313.16,False,1,improved,,,,,0.07,scenario1,cwt-aud_usd-5m-scenario1-short-202604211630,short,2026-04-21T16:30:00+00:00,missing_followthrough,,AUD_USD,5m
,operational_journal_root_only,,100313.16,100313.16,False,1,improved,,,,,0.07,scenario1,cwt-eur_usd-5m-scenario1-short-202604211645,short,2026-04-21T16:45:00+00:00,missing_followthrough,,EUR_USD,5m
