variant,segment,symbol,timeframe,profile_name,trades,win_rate,avg_r,profit_factor,max_drawdown_r,total_net_pnl,signals,status
packet_d,segment_2025_h1,USD_JPY,4h,usd_jpy_4h,20,0.5,0.12614999999999998,1.7031184683554885,-1.0165000000000002,2.365036,20,ok
packet_d,segment_2025_h1,AUD_USD,4h,aud_usd_4h,14,0.21428571428571427,-0.18109999999999998,0.3039587108109592,-3.6425999999999994,-0.013923,14,ok
packet_d,segment_2025_h1,AUD_CHF,4h,aud_chf_4h,25,0.24,-0.340764,0.29979040808778207,-7.6667999999999985,-0.023868,25,ok
packet_d,segment_2025_h1,USD_CAD,4h,usd_cad_4h,18,0.2777777777777778,-0.12198888888888892,0.6747493001140552,-3.6915000000000004,-0.004596000000000002,18,ok
packet_d,segment_2025_h1,USD_CHF,4h,usd_chf_4h,27,0.2962962962962963,-0.008677777777777769,0.9746828604153609,-4.367,0.011483000000000004,27,ok
packet_d,segment_2025_h1,NZD_USD,4h,nzd_usd_4h,14,0.2857142857142857,0.03597142857142859,1.1290388705255336,-2.9255000000000004,-0.007954999999999999,14,ok
packet_d,segment_2025_h1,EUR_GBP,4h,eur_gbp_4h,25,0.32,-0.182884,0.5490136121522982,-7.823,-0.001214999999999999,25,ok
packet_d,segment_2025_h1,EUR_JPY,4h,eur_jpy_4h,26,0.4230769230769231,-0.1825884615384615,0.5335265795421047,-6.235199999999999,-0.3825399999999995,26,ok
packet_d,segment_2025_h1,GBP_JPY,4h,gbp_jpy_4h,23,0.34782608695652173,-0.14223913043478262,0.5767295027881643,-5.1744,-2.8035799999999997,23,ok
packet_d,segment_2025_h1,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2025_h1,ETH_USD,4h,eth_usd_4h,3,0.0,-0.8928666666666666,0.0,-1.6785999999999999,-258.1221,3,ok
packet_d,segment_2025_h1,LTC_USD,4h,ltc_usd_4h,11,0.09090909090909091,-0.5067818181818182,0.09876323660172986,-5.0841,-17.229647,11,ok
packet_d,segment_2025_h1,BCH_USD,4h,bch_usd_4h,16,0.1875,-0.14542500000000003,0.7403530698328386,-3.231,-3.812039999999996,16,ok
packet_d,segment_2025_h2,WTICO_USD,4h,wtico_usd_4h,20,0.45,0.16571,1.6443722901639028,-2.4442,1.6846970000000003,20,ok
packet_d,segment_2025_h2,BCO_USD,4h,bco_usd_4h,13,0.46153846153846156,0.17354615384615385,1.697468080502056,-1.1334,1.1599799999999998,13,ok
packet_d,segment_2025_h2,XAG_USD,4h,xag_usd_4h,20,0.55,1.162925,4.314545895027861,-3.4391000000000007,11.236445,20,ok
packet_d,segment_2025_h2,XAU_USD,4h,xau_usd_4h,6,0.3333333333333333,0.18676666666666664,1.28015,-3.0,157.752283,6,ok
packet_d,segment_2025_h2,UK100_GBP,4h,uk100_gbp_4h,4,0.25,2.634925,4.513233333333333,-2.0,72.08274899999999,4,ok
packet_d,segment_2025_h2,NAS100_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2025_h2,US30_USD,4h,us30_usd_4h,2,0.0,-1.0,0.0,-1.0,-226.224184,2,ok
packet_d,segment_2025_h2,SPX500_USD,4h,spx500_usd_4h,5,0.0,-0.84902,0.0,-3.2451,-133.808948,5,ok
packet_d,segment_2025_h2,FR40_EUR,4h,fr40_eur_4h,3,0.0,-1.0,0.0,-2.0,-240.568524,3,ok
packet_d,segment_2025_h2,JP225_USD,4h,jp225_usd_4h,1,0.0,-1.0,0.0,0.0,-110.194772,1,ok
packet_d,segment_2025_h2,ESPIX_EUR,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2025_h2,EUR_USD,4h,eur_usd_4h,36,0.3055555555555556,-0.058380555555555574,0.8181023515055001,-6.0756,-0.010183999999999999,36,ok
packet_d,segment_2025_h2,GBP_USD,4h,gbp_usd_4h,23,0.34782608695652173,0.08305217391304348,1.3785347680478766,-2.037599999999999,0.008088999999999999,23,ok
packet_d,segment_2025_h2,USD_JPY,4h,usd_jpy_4h,19,0.15789473684210525,-0.24972105263157898,0.1297162457125039,-4.4238,-2.572,19,ok
packet_d,segment_2025_h2,AUD_USD,4h,aud_usd_4h,21,0.38095238095238093,0.05399047619047622,1.1627830181906937,-4.0159,-0.0017909999999999988,21,ok
packet_d,segment_2025_h2,AUD_CHF,4h,aud_chf_4h,23,0.391304347826087,0.01366521739130431,1.0456546054065046,-2.8182999999999994,0.0024370000000000012,23,ok
packet_d,segment_2025_h2,USD_CAD,4h,usd_cad_4h,19,0.10526315789473684,-0.3837578947368422,0.17110214289774342,-6.291399999999999,-0.019219000000000003,19,ok
packet_d,segment_2025_h2,USD_CHF,4h,usd_chf_4h,23,0.21739130434782608,-0.35953043478260877,0.32462144105588137,-7.608899999999999,-0.011830000000000002,23,ok
packet_d,segment_2025_h2,NZD_USD,4h,nzd_usd_4h,34,0.4117647058823529,-0.027108823529411765,0.9123217564186715,-8.2011,0.005431999999999999,34,ok
packet_d,segment_2025_h2,EUR_GBP,4h,eur_gbp_4h,16,0.3125,-0.2682375,0.3818077061577242,-4.9374,-0.0060999999999999995,16,ok
packet_d,segment_2025_h2,EUR_JPY,4h,eur_jpy_4h,22,0.3181818181818182,0.004559090909090884,1.0134991453681645,-3.2521,-0.11765099999999998,22,ok
packet_d,segment_2025_h2,GBP_JPY,4h,gbp_jpy_4h,26,0.2692307692307692,-0.17831538461538457,0.5125279947848214,-6.0351,-3.8237509999999997,26,ok
packet_d,segment_2025_h2,BTC_USD,4h,,0,0.0,0.0,0.0,0.0,0.0,0,ok
packet_d,segment_2025_h2,ETH_USD,4h,eth_usd_4h,3,0.0,-0.6889333333333333,0.0,-1.9999999999999998,-235.421811,3,ok
packet_d,segment_2025_h2,LTC_USD,4h,ltc_usd_4h,16,0.0,-0.7101062499999999,0.0,-10.361699999999999,-39.493325999999996,16,ok
packet_d,segment_2025_h2,BCH_USD,4h,bch_usd_4h,11,0.2727272727272727,0.5093272727272729,2.245963616955033,-1.6483999999999996,13.733172,11,ok
